arm,revenue,prior_revenue
alternative 2,9.342982208634393,10.752765144928368
baseline,9.846634633800868,10.095808850541346
alternative 1,6.894424829273242,10.080784469842783
baseline,13.315267260506332,7.796755351657405
alternative 1,11.745954900816454,9.345319045032053
alternative 1,11.203444967933812,9.886313955059332
alternative 1,8.899767239706222,10.549189046229099
alternative 1,12.640792686906746,10.208291882645227
baseline,11.435592492725192,8.394545259269895
alternative 1,13.712659421985077,11.421011332789014
alternative 2,10.733125380075018,9.132038983235976
alternative 1,11.933724807819331,7.681387768864221
alternative 1,3.6513749511860016,9.717198798273365
alternative 2,14.07001371934303,14.273926433554022
alternative 2,10.17811816969836,9.63076299182535
baseline,11.558591297547865,8.706951743408705
baseline,11.549217845173446,9.243794746795196
alternative 2,13.53410477157054,11.66894153929347
alternative 2,12.9306834969073,8.884047065593736
alternative 2,16.277781961506783,10.951735827138418
alternative 2,11.241882160460495,7.217171058299085
alternative 1,8.708784539554339,9.843139282107908
alternative 1,6.6369681107271,8.623048562692736
baseline,9.50259994569097,9.667761982769655
baseline,4.711879029875187,9.094188377887207
alternative 1,7.867961450760205,9.4373475511253
alternative 1,12.105829698540768,15.657186476363616
alternative 1,11.03513159893388,5.796733483800992
alternative 2,9.463779144502396,11.287889926493275
baseline,11.44987148928707,12.461977206359222
alternative 1,8.707947017128213,8.409499266903483
baseline,15.257272011748118,9.676011810108912
alternative 1,5.949976871936656,13.925400971098764
alternative 2,6.011713525816665,-0.9851356674658156
alternative 2,12.808160274112721,12.232102913073893
alternative 2,11.742038825834072,5.592631748023851
baseline,9.823390434273037,8.665494279338386
alternative 1,7.388132967322832,13.736208292427838
baseline,6.860001824104933,10.448313359319199
alternative 1,12.582140950987725,10.644324575957114
alternative 2,14.223355117486122,11.191144167286788
alternative 2,11.788049011476087,10.600504606496441
alternative 2,12.340329799950451,8.343382707763219
baseline,6.09437844438164,12.362130234389927
alternative 2,13.985226901517297,10.25593643271813
baseline,8.354873141096888,4.826848650411086
alternative 2,10.757421299770165,5.453148965846086
baseline,5.5330374920862235,9.437805415952923
baseline,7.708691496435957,10.53592866849431
alternative 1,8.522113192314377,7.68009630133217
alternative 2,5.385254757813103,6.9413356225089275
baseline,7.551590529846728,5.824076979455114
alternative 1,8.012867114272845,6.058244026476045
alternative 2,10.008771758126354,10.221233641005968
alternative 1,6.521490136832466,10.776225888255754
baseline,5.9159263862568885,6.163467804811129
alternative 1,8.660348107125692,11.561123275665915
alternative 1,11.6021986244678,14.337171866472678
alternative 2,9.37023337554747,9.117496043965087
alternative 2,7.401973412946039,5.738701004026931
alternative 1,9.685716258982575,7.172385501661272
alternative 2,14.197137600051871,5.112842804397828
alternative 1,10.45905961747409,6.482782283548913
baseline,7.538654599683749,11.117336195756092
baseline,7.972358691676275,7.952647797440299
alternative 1,6.563524909345293,14.855089374840325
baseline,8.14754106675997,9.65465665229829
alternative 2,9.894259199156778,10.164251185172784
alternative 2,8.655789159102195,8.89754829637505
baseline,11.181856026981805,6.910978585991025
alternative 1,12.267964069884462,13.056441557124897
alternative 2,12.319477878476219,9.70962915078945
alternative 2,1.5281956553863925,10.772873397963387
alternative 2,9.326008784313407,8.761176765747381
alternative 1,3.3078680084315506,10.980765457622578
alternative 2,6.154256859519137,9.855273637974182
alternative 1,11.713972445729523,8.092015456047344
alternative 1,12.648155175685321,7.259028865378459
baseline,11.801299230193004,5.585642745624417
baseline,13.093391304041571,12.12797114773787
alternative 1,10.405073768891189,8.320147590158566
baseline,5.793998129715664,8.328079054341627
baseline,13.330921527244367,9.889885614707346
alternative 2,5.840889211462651,6.125817081740176
baseline,13.759454202556839,10.963738256383657
alternative 1,5.297999637780217,4.202505511476219
alternative 1,7.124873596199801,3.9459238760302418
alternative 2,10.032496529978998,16.85487611550891
alternative 1,4.209131772902484,8.941923010381355
baseline,13.935779725993754,11.747263574900286
alternative 1,8.553777855602585,9.060953989495408
alternative 2,7.032270652726263,8.69703268998334
alternative 2,11.23032214272039,12.81534062982227
alternative 1,7.139473129455732,8.930494615809613
baseline,7.152359557729953,10.175975538621515
alternative 2,12.85133835092689,11.388944040289685
baseline,6.4894387736729335,9.940589628369244
alternative 1,6.968062415249435,12.5331500469585
alternative 1,8.516061831679385,4.941459985276747
baseline,9.340591883176801,10.875417707596643
alternative 1,9.732018189428398,7.964611959044059
baseline,8.244179830386562,6.537486805351051
alternative 2,9.31575113899408,6.932963100422592
alternative 2,13.410257958531943,6.796587827805151
baseline,10.366853387086604,9.662911709978998
alternative 2,13.337002343654735,12.768104866875113
baseline,12.087909829843985,10.55878502987039
alternative 1,5.854061561717826,6.293389736785228
baseline,7.462927540705153,11.755762998883746
alternative 2,10.719989784751908,12.105971722206688
alternative 2,13.508408202960249,7.322144299102256
alternative 1,9.096222982671561,9.461018963949229
alternative 2,9.516636931127355,7.895471436425866
alternative 1,12.55426651023317,9.655915180146502
alternative 2,10.539434365679304,7.0916669753942125
alternative 2,12.525637291240514,6.484677497485955
alternative 2,11.864716586534046,10.946688080165487
alternative 1,7.762454852029294,10.45295624354954
baseline,10.557008677133462,9.381918125569552
alternative 1,9.038831940435697,9.685345469580565
baseline,10.389735018016145,9.680726094031119
alternative 1,5.688407429363575,9.043367146983186
alternative 1,9.794845803590617,9.791866185617875
alternative 1,11.861250778185415,11.360259768498363
baseline,7.388771394840592,9.000118675836816
baseline,9.065990039658436,9.486954540118449
alternative 1,8.9910558004839,11.334565007719547
alternative 2,11.031985089423431,13.191635015625652
alternative 1,9.72300941298708,7.00822843898817
alternative 1,7.598158139495341,11.311367212195275
alternative 2,5.657495206482944,5.4623587557198645
alternative 1,9.032091621375692,12.352766355563498
baseline,13.921106295864632,8.848682758934686
alternative 1,12.182486060957652,9.716803729306694
baseline,5.405755053270308,9.475770390564891
alternative 2,8.643275626135347,12.254692641433223
baseline,9.92297421893654,5.666260680330589
alternative 1,4.500855567274322,9.437060127756647
baseline,2.7393475856208838,7.945504130516298
baseline,10.693090977228525,6.328950487833926
alternative 2,13.481961470715989,13.073019649252076
baseline,6.949897141744145,8.60586747741054
baseline,12.984079453964414,9.496077397234734
alternative 1,4.81656426570294,9.07003679430694
baseline,7.441215033112482,12.824593689277656
baseline,11.817796282973767,8.558729164203116
alternative 2,10.926444037590121,5.575635269082541
alternative 2,8.238667624327165,14.15983756307748
alternative 2,10.660543957739002,12.290257414374095
alternative 2,11.196039265224085,13.442845529088572
alternative 2,4.503487402202341,8.93534724794298
baseline,14.934344938649168,12.368520306681933
alternative 2,14.476116776370574,9.479706219030527
alternative 2,8.88868075375985,6.418506620936215
alternative 2,7.209215725015469,11.921181686625557
alternative 1,10.539633151262557,9.30027965200892
baseline,11.524571964555042,9.927355277156183
alternative 2,13.386653104198452,12.35806026472451
alternative 2,7.302377698545473,10.32093796240937
alternative 2,5.493399749417754,9.899062214271789
baseline,11.812912839104756,5.558841965620518
baseline,8.750611793617503,9.528579131659408
baseline,10.701744749120168,8.664188890325494
alternative 2,6.983135542785984,9.337978394242224
baseline,5.043269299177066,8.802075689953565
baseline,8.675879158909211,9.097202979681738
alternative 2,8.82203406757295,4.976957485531399
baseline,8.900970038231463,12.292460375111958
alternative 2,14.284382411966414,16.8180028361578
alternative 1,14.074951225192992,5.9091862199956875
alternative 2,9.274687196182022,9.431643095486669
alternative 1,8.743320497298901,9.708599989688677
alternative 2,17.722774264642677,6.253845362622808
alternative 2,8.359406591357104,14.431477790267278
baseline,8.152055970745444,10.680741951007148
baseline,13.103972109604626,10.95949705019609
baseline,10.575296899307476,12.315832309081951
alternative 2,7.820794330485089,8.010910611511996
alternative 2,12.10691276539549,3.291682222357247
alternative 1,13.249751470034077,10.410177125593343
alternative 1,9.459095258343451,4.608461367076828
baseline,6.140172623800786,8.304249007097415
alternative 2,12.922289550886797,3.2701519634042437
alternative 2,12.865094402332069,8.4199060276749
baseline,9.329729581775045,10.26077882507242
alternative 1,9.807951713539234,7.362714230190209
baseline,11.874730265406528,2.541805580310685
alternative 1,7.648743340297036,9.961045289530713
alternative 1,7.965152054356576,4.019269088102055
baseline,12.274082136281413,5.754836563618843
alternative 1,8.797457977415132,9.95910379120287
alternative 1,9.059481461296102,13.007032777591446
alternative 1,8.84021232001894,10.782366214090821
alternative 1,8.832287900546277,11.338868252498823
baseline,14.18048589114257,9.912625488416582
alternative 2,12.845551072748998,13.865986804646592
alternative 2,14.571552740922815,8.344131789166369
alternative 1,12.109297067235502,10.246313480141579
baseline,13.351689993201742,11.20590375068885
alternative 2,11.327004228108564,10.801916241039063
alternative 2,11.265713868116794,10.38299913540953
baseline,9.523502918254273,8.744826978177448
baseline,15.289524788118008,10.932583733333551
baseline,8.280085233305801,8.667747705711069
alternative 1,12.168775360343854,7.291439869734141
baseline,5.553916954566968,5.274652578193867
alternative 1,3.813073199385636,5.6035554252066255
alternative 2,6.957402180597569,13.655712138824416
alternative 1,8.861462362022195,8.410209382589848
alternative 1,4.669760810944279,9.07062080758598
alternative 1,3.788015812307423,8.391748486140905
alternative 1,15.193483169531024,11.491410736119095
baseline,9.370605518936408,11.594370816219069
baseline,8.435370465617295,7.097966771362437
alternative 2,15.612388888598527,6.073176038239179
baseline,8.937636292967948,10.41809984709053
alternative 2,7.691297382727655,11.45181486089423
alternative 2,9.580216426073243,11.49173098270057
baseline,11.757952539251555,8.77096360812251
alternative 1,14.131976017772956,7.503992589699676
alternative 1,13.04661141164621,13.024799727884123
alternative 2,15.812646622981319,10.022168118029063
alternative 2,8.13424286421603,15.730389755988641
alternative 2,9.495895596070907,7.059372281883393
baseline,9.430639762285562,6.554927851528767
alternative 2,12.078446475370038,7.682994854724463
alternative 1,8.137547490285383,12.403336584994886
alternative 1,10.871079630528575,9.546753717708976
baseline,10.512620586240946,9.536766291894624
baseline,8.706534800747907,9.492420017456638
alternative 2,11.97252487647883,9.121513613063481
alternative 1,10.259302890690822,6.989993664730859
baseline,8.188319046562885,7.297038490178074
alternative 1,7.304605884622781,13.361543140118274
alternative 2,12.67811637933108,6.269230643946964
alternative 2,11.812494889225365,8.32825306205429
baseline,7.952846243585303,5.042781602832479
baseline,12.915756081460733,5.4084105509985845
baseline,9.844110465970378,6.661066262825393
alternative 2,12.827531841209774,8.496944521058149
alternative 1,8.596612033438966,9.197797211209902
alternative 1,9.90771100480735,9.539014291949929
alternative 1,8.870180433116651,7.944794074235666
alternative 1,4.275811879973721,6.144347121374434
alternative 2,12.655439216041938,8.582541610021106
alternative 1,7.007970666832561,5.282815566745866
baseline,4.841058579728943,7.390379359615405
baseline,12.664158562135771,7.828789419133045
alternative 1,10.201456575724343,7.690820511806127
alternative 2,12.416600088086547,8.444747594573993
baseline,6.304347263348511,8.69314079630167
alternative 2,16.002001254841222,14.869652946652565
alternative 2,11.959599908338093,9.088823553758893
baseline,10.91170540628525,10.45055701619987
baseline,9.880339742898695,10.822832059767851
baseline,10.62468058646069,8.552082843907058
alternative 2,6.914229601849071,8.119822273339503
baseline,12.39855654722079,9.405613326513906
alternative 1,9.900860674762516,8.650953416886763
alternative 1,5.8212074849681255,8.784110855384531
alternative 2,7.432632297751946,6.241132479189346
baseline,13.616909826608229,8.239741985197352
alternative 1,6.775545823619899,14.353879053142716
alternative 1,11.444955106212724,8.385472323494486
alternative 1,10.282908976657104,8.792635045217892
alternative 2,8.4219609621612,10.924073673455013
baseline,9.02709434403939,9.72649402699821
alternative 2,13.564089704699015,12.23363931138613
alternative 2,8.849720124431771,10.958094806861258
alternative 1,5.616431261562732,10.851242483947114
alternative 2,10.945485917403317,10.636938087090293
alternative 1,8.107665736067302,15.752213820957468
baseline,7.296100877139057,12.414655132905384
alternative 1,5.904905040695005,11.013032523887963
alternative 1,10.727369931755348,9.664927614686857
alternative 1,7.514026768368888,9.923404672235897
alternative 1,9.801031000290523,14.869809458918848
alternative 2,7.882979144099112,7.832259511057995
alternative 1,9.85420667120801,8.731838628814245
baseline,9.6998768868082,12.71105550609128
alternative 1,0.5392004897122948,7.706151964946566
alternative 2,5.2728923212462515,5.912550689287789
alternative 2,17.713873476217408,11.29450440185827
alternative 1,11.854694775174313,9.258411050640706
alternative 2,12.77614147449573,4.200306477439252
baseline,13.114895235308802,7.0404676443203
alternative 1,7.406052542022261,11.015453211363956
alternative 2,11.449340275746646,9.753860145180646
alternative 2,6.410711539259044,9.799441006464926
alternative 2,13.381684060449686,7.902538711700618
alternative 2,14.444811136020888,6.881924192257972
baseline,10.019643675155121,14.105983200129838
alternative 2,8.455800261901171,12.661956450131221
baseline,15.923957086665428,10.01313220677245
baseline,8.41894903785008,7.181783591149929
baseline,13.913808110041977,13.330082598018947
alternative 1,13.347927368606026,9.40148494803216
baseline,13.113420824581315,9.35348182662179
baseline,7.350834635174923,12.872530355337059
baseline,14.901610834834614,6.43819408165604
baseline,6.88170711129799,9.619945802690374
alternative 1,11.868385817223,6.098542418738139
alternative 1,9.681047210867717,7.728719137820745
alternative 1,11.102487299475007,7.106339535512329
alternative 2,12.815409000822537,9.025355567546875
alternative 2,7.6885784289568715,9.691069866280666
alternative 2,4.6860800565349425,7.82271628368518
baseline,11.012203210973984,4.184735662904314
alternative 2,2.786589440683766,2.4818980405604982
baseline,13.98138566650111,9.269722961711812
baseline,8.402603817978438,12.33546420700049
alternative 1,7.786650952592667,10.305385699600196
alternative 2,10.577266052769788,8.087001737741065
baseline,10.882437651667317,11.819783664260434
baseline,9.445280148949037,8.118333280536156
baseline,8.97246277600164,2.6062624016428053
alternative 2,11.349178639526736,5.872666133034346
alternative 1,10.889156172356772,9.228727697974119
baseline,10.315363289591321,11.600987511818607
alternative 1,6.2204287009771955,10.607745330052872
alternative 1,9.802863157687995,8.94565750207162
alternative 1,6.2154413977093865,11.285715092165493
baseline,12.110363633257949,9.840806077933653
alternative 2,7.289092752856066,7.917652901223637
baseline,9.8190018327398,11.56548364994628
alternative 2,5.74953179666065,7.80858960708687
baseline,8.791982320173393,9.250335261790912
alternative 1,5.096024147925459,8.84740166488
alternative 1,8.06854930706223,6.38722438553103
alternative 1,8.646097247493948,7.876492709643495
baseline,11.486758427529121,6.844017316986984
alternative 2,10.769502366385366,7.074833488312196
baseline,8.200737285523562,10.391874883116216
alternative 2,11.204153198526466,8.248933452264918
alternative 2,9.691768145001996,5.139180664671428
alternative 1,13.2082929317421,11.562369193634083
alternative 2,12.45434415261332,4.714903349131355
alternative 1,7.21353002253214,8.496361913229132
alternative 1,3.206815523897963,12.169850288228261
alternative 2,14.861653465644409,15.685804868010841
baseline,6.86234851744679,9.851970490502822
alternative 1,12.968454807451264,8.739144563159138
alternative 2,8.799036258471967,3.901946979366527
alternative 1,12.397867373315247,9.442217731779905
baseline,7.811974423110813,10.35157186948658
alternative 1,9.459016119535995,10.004777307063774
alternative 2,9.848705813019974,14.367074476290096
alternative 2,10.099020800212733,14.357966228969914
alternative 1,10.692350779200593,10.553510428285193
alternative 1,8.660175740165535,12.421870080637762
alternative 2,10.838975302733985,6.703606354659405
baseline,7.103523427005893,10.767453865802816
baseline,7.2778633445005125,9.313306829082501
alternative 2,13.671553615653274,10.411910533683
alternative 2,8.333595389013757,13.729962534848418
alternative 2,12.143625710984104,12.553378961612268
alternative 1,2.197324970372092,10.492558634788239
baseline,12.52647350913968,14.600865926893977
alternative 1,4.608544247546876,13.1183437675836
baseline,14.933140857103734,3.448133068163062
baseline,11.435773329609228,11.352862443022106
alternative 2,9.518977012044282,8.02971661980113
baseline,12.003561739863468,7.655054739768104
alternative 2,9.848252014745707,11.937304702471764
alternative 1,14.262129150980593,11.113952817626053
alternative 1,9.400453486243535,7.950807546017689
baseline,6.968199878046831,12.828734724502848
alternative 1,8.539650446619346,12.952109824000186
baseline,9.011344366013615,7.552134015916966
alternative 2,11.762396666482548,9.270392182194799
alternative 2,6.883414186167787,14.952104989345543
alternative 1,7.119048678685088,12.28277456352264
baseline,12.525569888189445,5.7216117052569295
alternative 2,7.492837066150546,8.595471980899617
alternative 1,6.40306036626505,14.679369115636064
baseline,9.399473089604465,12.169247128442205
alternative 1,10.540912167000613,10.292067346989061
alternative 2,10.620963632218764,13.21139212336609
baseline,7.524721079994951,14.679005931369758
baseline,6.138330458487715,11.844535176867272
alternative 2,6.284508420180652,8.55288334331912
baseline,10.2799298141829,8.039913953511459
baseline,9.454991291149327,5.33908865620762
alternative 1,6.037648593829346,10.994794121587647
alternative 2,10.589015474932335,7.428415922535478
alternative 1,12.972833289389014,5.840207300029352
alternative 2,9.415228602407812,7.983031165464585
alternative 2,12.345112883283132,9.644491073411583
baseline,9.67550426039621,3.9673498883982834
alternative 2,13.095103441896278,8.846522555504789
alternative 1,9.34698305283126,7.2543103397183675
baseline,7.2825137115487815,13.997863275427061
alternative 1,3.6802842652127623,6.337402916651685
baseline,14.44147645800724,11.422239142995961
baseline,9.023612404772742,13.23978894286596
baseline,11.340580349188027,10.197980275923259
alternative 1,9.676686051307254,10.89571465164348
alternative 2,12.01707750389236,16.08791915868787
alternative 1,8.415321564981983,9.007858435555388
alternative 2,6.789320437287858,9.344307839536945
baseline,15.588660698634456,12.453455007303969
baseline,8.368996768374016,9.590124093563855
baseline,6.110684873245016,6.592641967105081
baseline,10.448323457841152,8.016636191538641
baseline,6.8662006318647455,10.969522294213677
alternative 2,10.253249740040028,4.797348884926882
alternative 2,4.274559101496635,7.789965504277237
alternative 2,5.735204569675417,3.893265780588038
baseline,13.386907604206256,9.20686733040412
alternative 2,9.70366086532349,8.934782551547753
baseline,6.58650354762109,10.732928495042504
baseline,9.607899019802378,7.227774032061765
alternative 2,8.677113946425001,5.817623860363113
alternative 1,7.781271381294496,8.781116357652458
baseline,8.703150012610108,9.665463672024758
alternative 1,8.764464885714732,10.192305615993822
baseline,12.829291110764784,11.279070431639242
alternative 2,13.363769521531008,6.9567973105213134
alternative 1,7.474155317734028,11.460790051837904
alternative 2,12.514433014296259,7.464138147389354
baseline,11.834751777345227,6.669403650062175
alternative 1,10.443167172425381,9.421111397403077
alternative 1,4.84669318828099,8.19777853472178
alternative 1,15.54680342908648,10.108341088414985
baseline,16.90134993015478,5.168220410374891
alternative 2,12.752225377991527,1.896991424578653
alternative 2,10.49929354525565,11.393652132953964
alternative 2,13.013670284988828,7.102190826258761
alternative 2,13.617271265930208,7.898855719865916
alternative 2,10.00770824666281,8.200033341930098
alternative 1,5.5908319478030055,14.209158762262575
alternative 2,10.64405345147423,12.761955135975885
baseline,13.1341337252938,6.59617935718105
alternative 1,12.648381743014804,11.010242730647967
baseline,6.877294406581333,10.846552494024515
alternative 1,5.931096345395797,14.319375103935922
baseline,12.44136023476629,9.286554313426894
alternative 2,14.294410854651552,4.754037065889387
baseline,7.751976099639876,8.742740834778886
baseline,16.707054044276553,6.288551297379783
alternative 1,3.8780821747779797,5.1668434565051875
baseline,12.718647607616804,7.71742318838343
baseline,9.52274000689416,11.788497925023453
baseline,9.525746116126266,10.112439813524167
alternative 1,10.605645442829086,8.207970824119354
alternative 1,8.501048820210947,10.225866206963035
alternative 2,13.10453781915966,7.122892207458053
alternative 2,1.438272234510661,11.53874944815694
alternative 1,11.783147756250255,10.100102486390515
alternative 1,9.804879656869607,7.807070317579488
baseline,11.500550264604772,12.059500459052565
alternative 2,10.669489024255453,16.9737449900218
baseline,5.308776736985862,9.98888501256904
baseline,6.476941113048056,12.13953777187067
alternative 2,5.755573715873456,5.498235371846905
alternative 1,7.100439178352387,10.297496509566198
baseline,8.213585834015149,7.74367621220272
baseline,9.457328635221744,8.773279522815482
alternative 2,14.962348164955571,11.557733359006903
alternative 2,9.526269780646068,15.791035733640843
alternative 2,11.974983524568028,6.593113834059354
alternative 1,9.769541219975533,11.106537634595943
alternative 1,6.937125842815955,6.342473267581882
alternative 2,10.759377270127326,8.419334686081893
alternative 2,14.937383665366326,11.723467472254745
baseline,8.077674177740258,10.777814332845766
alternative 2,14.301384428174218,5.31858666230105
baseline,6.9316652770367435,9.466494148161406
baseline,10.106805903715102,9.343407483611418
alternative 2,9.567668463636966,8.52181903264394
alternative 1,10.152774410464886,12.901827660917519
alternative 2,9.05714181093472,16.815198035511962
baseline,15.88207430722095,13.487766888740245
alternative 1,10.867450003684684,15.523964319410467
alternative 2,9.629653905001774,7.002186764029297
alternative 2,8.922083821788046,6.491171590729755
baseline,10.365403966940109,10.39949139238323
alternative 1,9.602519516043321,9.462705943454601
alternative 1,9.399463584514846,14.708971426549667
baseline,11.860155602917253,12.267526389814464
alternative 2,11.072369810060364,4.653233904595767
alternative 2,5.058352588591466,15.748429970625544
baseline,8.404533174306335,7.649745967544203
baseline,10.736989724131748,11.151208934989782
baseline,12.030586412003238,14.823255598640012
alternative 2,15.002209147973824,7.067200326083536
baseline,12.906203720265367,8.347727245367604
alternative 1,8.58747376670767,6.218032382145912
alternative 1,3.920781438505772,9.405314862103133
alternative 1,6.132054251666263,12.283441035716109
baseline,9.156765269439635,10.42577065684962
baseline,14.102577261746294,5.044114454653676
alternative 2,8.326147834350937,10.04265087369755
alternative 2,11.437574447469782,12.810492503816977
alternative 2,13.101459387121794,9.790800877192218
baseline,10.910214011791766,10.49322767297147
baseline,5.590862905978733,9.030873567935116
alternative 1,9.745419653991277,10.87565257635532
baseline,7.226909679807522,5.693606262413327
alternative 2,9.796402222445758,15.402098333274482
alternative 1,6.542257461813994,13.021784742064428
baseline,14.754218929135359,9.636399578699582
alternative 2,8.460456196039647,11.038458690974677
alternative 2,11.084970876298488,6.922688059429075
baseline,8.023591520884672,10.860739556435993
alternative 1,11.800321224505643,8.531629396053837
baseline,9.792599305335841,11.505915711533241
alternative 1,8.482539347478193,8.602019080112347
baseline,7.733977540818323,7.181946129877907
alternative 1,17.006648274669768,8.911395019762754
alternative 2,14.595174964536671,14.551980012557213
alternative 1,8.449253131520523,10.605289425304306
baseline,10.307435446099097,4.66345294802397
alternative 1,4.344080963255513,9.646545400712819
alternative 1,7.725259384174211,15.174741015180771
alternative 2,9.790281183916145,15.352786991204374
alternative 1,7.570825811593368,15.236601261826802
baseline,11.519273490842039,11.189875687313592
baseline,8.464708129799051,11.230751541211067
alternative 2,15.578140299243753,9.065517517819588
baseline,8.981809553900145,8.759712383419735
alternative 2,15.36033481501931,12.06605362100326
baseline,14.343039971413356,10.44086813145281
baseline,10.117958070333495,10.771832117211897
alternative 1,12.210475603237619,8.758645272236405
alternative 2,14.60603098007036,10.59749167119763
alternative 2,3.2811655859094646,12.150480281315584
baseline,6.183084960214053,12.077518282021963
alternative 1,11.704553994714498,10.489677792143624
baseline,11.63104269663008,12.79661236353196
alternative 1,7.513116978567817,11.880288979107435
alternative 1,12.489069908871109,14.780247792615436
alternative 2,7.18265914182089,10.725548194963304
alternative 2,7.615532402815607,6.488233946895507
alternative 1,10.07708331721794,9.732367444388416
alternative 1,12.435004435565954,8.461470651217372
alternative 2,10.097845691408967,10.134512787014554
alternative 2,7.914513445690632,7.330790464952207
baseline,13.34829599731766,7.853134876156673
baseline,13.547429699349056,11.321937742004884
alternative 1,4.357406923533194,11.091136075513365
baseline,11.567439469282382,10.768785825533856
baseline,9.574369820850968,6.679797633824444
baseline,14.038638298337862,9.195261233831493
alternative 1,6.349781518993896,10.872406058264025
baseline,7.771660087800228,6.652741915144636
baseline,8.873582163392683,7.503806707045777
baseline,7.263273244046276,11.919235286785277
alternative 2,10.158516556612803,13.256839836547677
alternative 2,7.936471566810193,4.317316887090993
alternative 1,9.44631104774825,15.067936765419248
alternative 1,10.592960488086007,19.146122588638498
alternative 2,11.496177362847266,10.206656633864272
baseline,3.533911986826247,10.783842321765585
baseline,10.506003280057874,8.277736405386388
baseline,9.58966339882279,9.295698276973463
baseline,9.460212541203807,15.769144889377884
alternative 1,7.887413916584974,10.007941171561573
alternative 2,9.288296749841379,11.850293559931641
alternative 1,9.53029109991662,8.660268280488555
alternative 1,3.2220961622784516,10.22992467586625
alternative 2,9.571271179260748,9.317778029338696
baseline,6.452626158264,13.799846518160587
baseline,12.570229527531616,13.792117992921895
alternative 1,12.440937902342863,11.276951906382385
alternative 1,5.573152473820672,15.030161492215576
baseline,7.217094547337469,8.694777127775115
alternative 1,11.120706841880763,11.769622361562215
alternative 1,10.716710180833674,8.299134556012731
alternative 2,8.679205117933575,17.10359770581841
alternative 1,8.882058184500499,9.014685846083491
baseline,7.859330527183739,10.234011047212872
baseline,10.594068401734212,9.451321373887113
alternative 1,10.145179940363658,14.79061250732706
baseline,8.214841881127304,9.62925122660636
alternative 2,8.556454642348333,10.384095082476884
alternative 1,7.294591495876743,7.923671025697431
baseline,5.621429877833123,9.793384348459025
alternative 2,11.789308865714931,15.081429059576886
alternative 1,10.408507443569535,8.15094763010804
baseline,5.92096273694173,5.836138983003565
alternative 2,6.613114981584083,15.134126106348145
alternative 2,11.36343149077911,7.751101342214322
alternative 2,7.6204211845402074,6.931676478818235
baseline,8.172101816480865,13.448765648765457
alternative 1,8.910169658826751,5.157600748178153
alternative 2,17.431377824191117,6.0795165819023085
baseline,8.227494070228397,13.430433162901647
baseline,11.2454488978272,8.090231001127371
alternative 2,6.805899221718496,6.59992967322492
baseline,7.280511642770602,9.521095393548649
alternative 2,11.07318545184391,9.054036114105973
alternative 1,8.882358558227011,6.347830414417038
alternative 1,9.879408318671667,13.341555910510989
baseline,9.511624954751294,8.95313988071158
alternative 2,10.749003156158544,12.854614579278174
alternative 1,6.315831001684078,13.852542007196407
alternative 1,10.263666718305712,9.586042087096603
alternative 2,14.13971650999296,5.953813778370632
alternative 2,12.066136608734125,10.790928693519852
alternative 2,7.693634806818621,10.881914368861462
alternative 1,9.84991553814146,8.963785640930197
alternative 1,11.588452665690998,7.784737242927006
alternative 2,11.310963737530107,9.104978652634044
alternative 1,7.155909530976998,11.008654055356313
baseline,9.376792757952545,5.080980623871359
baseline,4.596801685846047,11.867172404249605
alternative 2,6.8381996783195085,10.338153480201818
alternative 1,9.16485568088445,8.3944046690873
alternative 1,14.87000537164602,10.039022055381338
alternative 1,11.266900448046195,10.354448646019428
baseline,9.305381730647557,9.442733749292175
alternative 1,13.37562829698145,12.76431587780129
baseline,15.855959295065801,10.164926278918651
alternative 1,6.369188802897757,8.178449166920563
alternative 1,5.436665424604226,11.80113238662583
alternative 1,7.242251051768255,0.3340461610414689
alternative 2,17.89132709498979,7.788196584535054
alternative 2,8.770227223542571,14.5148350779811
alternative 2,6.8752456476074535,12.9098176595995
baseline,8.237672669727935,5.528613666209424
baseline,15.117153284134409,12.269290841187582
alternative 1,11.76000295354513,10.602966640366324
alternative 2,12.29730489923304,5.803525925755871
alternative 2,10.834832571733982,6.713710998647465
alternative 2,6.333178442810836,10.732859992124094
baseline,13.474448666978633,8.349893527315809
alternative 1,8.363961322996374,6.08554806475088
alternative 1,9.021651438263694,11.780228337165243
baseline,12.374583210183319,11.135528526892797
baseline,8.144706498416394,7.549612869718545
alternative 2,12.8862134197228,11.935996796650194
baseline,9.484015043704321,8.221484277302944
baseline,13.5017412803371,8.42015400556026
baseline,12.237796673571344,9.089470475425705
alternative 2,7.3574016568889995,14.336936420071108
alternative 1,9.360191687194428,7.3677680603357505
alternative 2,6.327582996674388,5.6299976052895
alternative 2,9.381265787716197,15.275386650600778
alternative 1,7.246014363977272,13.842364497038613
alternative 1,8.607708994190748,5.956548826694953
baseline,8.580366434648813,5.657036228787671
baseline,7.432094644108437,6.842755814372247
alternative 2,4.788588397556201,14.038388206444179
alternative 2,11.133051090666845,7.441164783145695
alternative 1,9.665273239300168,6.993558819073815
alternative 1,0.9868141038907332,18.37007489967965
alternative 1,9.56879963003118,7.732960882055705
baseline,4.198255564967701,5.01755061457232
baseline,14.963475788664717,14.005815646395401
baseline,12.259645107996842,6.154768884770558
baseline,14.52992196393103,10.849347853833057
alternative 2,12.464773345054603,10.83851283332974
baseline,5.479038446121688,5.905517147759337
