officer_id	assign_high_interest	offer_high_interest	interest_offer	accept_offer	charge_off
38	1	1	.1099904	1	.2738283
38	1	1	.1049053	1	.2021903
38	1	1	.101914	1	.2952051
38	1	1	.1014066	1	.310791
38	1	1	.1003663	1	.2262031
38	1	1	.1059323	1	.2031808
38	1	1	.1068111	1	.2765109
38	1	1	.1096362	1	.252021
38	1	1	.1093871	1	.256488
38	1	1	.1052073	1	.2026197
38	1	1	.1005285	1	.2617382
38	1	1	.1054664	1	.2258995
38	1	1	.1007351	1	.2287416
38	1	1	.1010124	1	.2096055
38	1	1	.1049439	1	.2624843
38	1	1	.1012756	1	.2174939
38	1	1	.1093609	1	.206998
38	1	1	.1046595	1	.2162997
38	1	1	.103163	1	.204464
38	1	1	.1086781	1	.241003
38	1	1	.1065053	1	.205478
38	1	1	.1003828	1	.2707692
38	1	1	.1094036	1	.2596754
38	1	1	.1008784	1	.2281305
38	1	1	.1063361	1	.1958238
38	1	1	.1031528	1	.2364536
38	1	1	.1002838	1	.2286565
38	1	1	.1003921	1	.1942489
38	1	1	.1019827	1	.2617124
38	1	1	.1021392	1	.202891
38	1	1	.1071927	1	.2171844
38	1	1	.1057758	1	.2673171
38	1	1	.1007255	1	.2858381
38	1	1	.1058787	1	.2386125
38	1	1	.1039446	1	.277799
38	1	1	.1077732	1	.2001877
38	1	1	.1034917	1	.3085099
38	1	1	.1022354	1	.2168357
38	1	1	.1017765	1	.3438785
38	1	1	.1068748	1	.2629113
38	1	1	.1025104	1	.2107426
38	1	1	.1074224	1	.2106134
38	1	1	.1030394	1	.269291
39	1	1	.1019617	1	.2166384
39	1	1	.101108	1	.227856
39	1	1	.1060645	1	.2220877
39	1	1	.1074741	1	.2469364
39	1	1	.1015214	0	
39	1	1	.1017387	1	.2103601
39	1	1	.1026021	1	.2046066
39	1	1	.1096018	1	.2297326
39	1	1	.108811	0	
39	1	1	.1077405	1	.295718
39	1	1	.1067994	1	.2234302
39	1	1	.1032223	1	.2105895
39	1	1	.1028305	0	
39	1	1	.1026522	1	.2851207
39	1	1	.1006468	0	
39	1	1	.1054974	1	.262081
39	1	1	.1064351	1	.2623305
39	1	1	.1098347	1	.2885438
39	1	1	.1038759	1	.2230469
39	1	1	.1097899	1	.2074649
39	1	1	.101138	1	.2769437
39	1	1	.1071678	1	.2235374
39	1	1	.1053816	1	.2586432
39	1	1	.1014512	1	.2709599
39	1	1	.1045316	1	.3284221
39	1	1	.1088359	1	.2143424
39	1	1	.1067172	0	
39	1	1	.103634	1	.2297451
39	1	1	.1000337	1	.1998077
39	1	1	.1011385	1	.1948522
39	1	1	.1019754	1	.2932502
39	1	1	.1042286	1	.2634389
39	1	1	.105347	1	.2625757
39	1	1	.108726	1	.279873
39	1	1	.1049593	1	.2976781
39	1	1	.1078797	0	
39	1	1	.1082514	1	.2295576
39	1	1	.1041724	1	.2928793
39	1	1	.1091029	1	.2201082
39	1	1	.1070637	1	.2135572
39	1	1	.1051781	1	.2652671
39	1	1	.1082612	1	.2692523
39	1	1	.1002078	1	.2819242
39	1	1	.1096993	1	.2178088
39	1	1	.1017739	1	.2258193
39	1	1	.1032037	1	.2786458
39	1	1	.1089013	1	.2694428
39	1	1	.106078	1	.2527277
39	1	1	.1056831	1	.2474778
39	1	1	.1037967	1	.2246292
39	1	1	.100998	1	.2123272
39	1	1	.103224	1	.2402648
39	1	1	.1021498	0	
39	1	1	.1016459	1	.2101262
39	1	1	.1098437	1	.2671603
39	1	1	.1024816	1	.2486185
39	1	1	.1069135	1	.2530358
39	1	1	.1064043	1	.206841
39	1	1	.1036196	1	.2013091
39	1	1	.1071124	1	.209842
39	1	1	.1096018	1	.2730957
39	1	1	.1014814	1	.2704324
39	1	1	.1049714	1	.2149156
39	1	1	.1012203	1	.2061415
39	1	1	.1009636	1	.2157039
39	1	1	.1042443	1	.2451683
39	1	1	.1045905	1	.231475
39	1	1	.106315	1	.2780051
39	1	1	.1046997	1	.2894496
39	1	1	.1015439	1	.2605472
39	1	1	.1081665	1	.2491633
39	1	1	.1075324	1	.2439116
39	1	1	.107357	1	.2442203
39	1	1	.1051706	1	.2780989
39	1	1	.1097452	1	.2562782
39	1	1	.1058513	1	.2302801
39	1	1	.1035657	1	.3267779
39	1	1	.103103	1	.2169532
39	1	1	.1080982	1	.214651
39	1	1	.1013818	1	.2245657
39	1	1	.1080784	1	.2509671
39	1	1	.1073586	0	
39	1	1	.1087414	1	.2834057
39	1	1	.1015864	1	.2740193
39	1	1	.100187	1	.2722346
39	1	1	.1075427	1	.2572608
39	1	1	.1022934	1	.2140809
39	1	1	.1011823	1	.2156204
39	1	1	.1018395	1	.243598
39	1	1	.1008815	1	.3654774
39	1	1	.1067776	1	.2654076
39	1	1	.1071676	1	.2300612
39	1	1	.1069206	1	.2084602
39	1	1	.1043685	1	.2248546
39	1	1	.1066473	1	.1970927
39	1	1	.1071265	0	
39	1	1	.1004152	1	.2315975
39	1	1	.1073859	1	.2371719
39	1	1	.1018745	1	.2120936
39	1	1	.1096478	1	.2721041
39	1	1	.1087666	1	.304125
39	1	1	.1078568	0	
39	1	1	.1002964	1	.2251376
39	1	1	.1080167	1	.2186942
39	1	1	.1029186	1	.200612
39	1	1	.1075952	1	.213444
39	1	1	.1066197	1	.2517558
39	1	1	.1006069	1	.2141597
39	1	1	.1063079	1	.3247193
39	1	1	.1036396	1	.2818988
39	1	1	.10965	1	.2145434
39	1	1	.1033988	1	.2751166
39	1	1	.102666	1	.2467958
39	1	1	.1029128	1	.2207513
39	1	1	.1026478	1	.1992646
39	1	1	.1033142	1	.2325745
39	1	1	.102545	0	
39	1	1	.1044999	1	.3021111
39	1	1	.1022442	1	.2720267
39	1	1	.1057945	0	
39	1	1	.1002675	1	.3077562
39	1	1	.1034927	0	
39	1	1	.1003622	1	.2355038
39	1	1	.1094926	1	.2623235
39	1	1	.1024459	1	.2033885
39	1	1	.1040792	1	.2627196
39	1	1	.1098424	1	.2562081
39	1	1	.1085239	1	.226817
39	1	1	.102983	1	.3058067
39	1	1	.1017162	0	
39	1	1	.1099414	1	.2113308
40	0	0	.0922624	1	.2335082
40	0	0	.095606	1	.266191
40	0	0	.0948344	1	.20611
40	0	0	.0933285	1	.1865485
40	0	0	.0931197	1	.3099091
40	0	0	.0902817	1	.2751151
40	0	0	.0960398	1	.227653
40	0	0	.0983279	1	.2118854
40	0	0	.0988034	1	.2531014
40	0	0	.0915727	1	.2624695
40	0	0	.0964021	1	.2756439
40	0	0	.098062	1	.1930812
40	0	0	.0921355	1	.2328079
40	0	0	.0909359	1	.2191354
40	0	0	.0931519	1	.2822292
40	0	0	.0922674	1	.3322151
40	0	0	.0976933	1	.2280608
40	0	0	.0948088	1	.2053469
40	0	0	.0990478	1	.2447113
40	0	0	.0967053	1	.2316933
40	0	0	.0960041	1	.2060869
40	0	0	.0934628	1	.268867
40	0	0	.0906468	1	.2499274
40	0	0	.0954579	1	.2168122
40	0	0	.0943465	1	.2566568
40	0	0	.0945746	1	.18383
40	0	0	.0924161	1	.2348408
40	0	0	.0963004	1	.2647237
40	0	0	.0947617	1	.187608
40	0	0	.0907159	1	.2677825
40	0	0	.0957985	1	.2364998
40	0	0	.0981266	1	.2313744
40	0	0	.0944344	1	.2480425
40	0	0	.0916935	1	.2567904
40	0	0	.0940501	1	.2807024
40	0	0	.0942522	1	.2341141
40	0	0	.0914301	1	.2727774
40	0	0	.097669	1	.2079528
40	0	0	.0902841	1	.3497778
40	0	0	.0977037	1	.2130252
40	0	0	.0961641	1	.1983711
40	0	0	.0944629	1	.1949188
40	0	0	.0918478	1	.2565567
40	0	0	.0929395	1	.2048017
40	0	0	.093313	1	.3055303
40	0	0	.0949338	1	.1885049
40	0	0	.0987646	1	.3060816
40	0	0	.0990599	1	.2161942
40	0	0	.0983098	1	.2258561
40	0	0	.092569	1	.2242158
40	0	0	.096963	1	.2082368
40	0	0	.0996087	1	.2329659
40	0	0	.0950791	1	.2819397
40	0	0	.0982413	1	.2628368
40	0	0	.0928401	1	.206464
40	0	0	.0934968	1	.2125161
40	0	0	.092016	1	.2036807
40	0	0	.0912317	1	.1988102
40	0	0	.0990587	1	.224843
40	0	0	.0930933	1	.1928496
40	0	0	.0933641	1	.2220556
40	0	0	.0964758	1	.288715
40	0	0	.0938836	1	.2305877
40	0	0	.0934776	1	.2079978
40	0	0	.0959416	1	.2457
40	0	0	.0997405	1	.2069992
40	0	0	.0944335	1	.2711714
40	0	0	.0922771	1	.180511
40	0	0	.0964388	1	.2192197
40	0	0	.0932142	1	.2098588
40	0	0	.0963939	1	.1809818
40	0	0	.0918472	1	.2367408
40	0	0	.0931795	1	.2259363
40	0	0	.0932006	1	.2291569
40	0	0	.092204	1	.2058163
40	0	0	.0946756	1	.2156387
40	0	0	.0998381	1	.1966089
40	0	0	.0901296	1	.1909317
40	0	0	.0917962	1	.3550721
40	0	0	.0978487	1	.2245085
40	0	0	.0949495	1	.2510109
40	0	0	.0906184	1	.2290709
40	0	0	.0909104	1	.192361
40	0	0	.0943509	1	.2733493
40	0	0	.0967688	1	.2562194
40	0	0	.0922705	1	.2229704
40	0	0	.0913985	1	.240367
40	0	0	.0935773	1	.183254
40	0	0	.0917297	1	.2432996
40	0	0	.0979045	1	.2203244
40	0	0	.0978491	1	.1978051
40	0	0	.0905634	1	.2486132
40	0	0	.0908637	1	.2816355
40	0	0	.096979	1	.1951948
40	0	0	.0901006	1	.1826885
40	0	0	.0929147	1	.2383678
40	0	0	.09217	1	.202768
40	0	0	.0930239	1	.2786845
40	0	0	.096928	1	.2246226
40	0	0	.0913229	1	.29322
40	0	0	.0925893	1	.2078229
40	0	0	.0911076	1	.2063127
40	0	0	.0982742	1	.19999
40	0	0	.0954906	1	.1829384
40	0	0	.0929207	1	.2778505
40	0	0	.094009	1	.2868092
40	0	0	.099943	1	.2207057
40	0	0	.0905745	1	.202268
40	0	0	.0999275	1	.2175061
40	0	0	.0999002	1	.2830736
40	0	0	.0991656	1	.2161198
40	0	0	.0906278	1	.2151279
40	0	0	.0977049	1	.2028961
40	0	0	.0920828	1	.2929163
40	0	0	.0986803	1	.2562091
40	0	0	.0954712	1	.2851504
40	0	0	.0968999	1	.2270807
40	0	0	.0924788	1	.2351113
40	0	0	.0934657	1	.216866
40	0	0	.0972619	1	.2535357
40	0	0	.0922575	1	.2424924
40	0	0	.0904921	1	.2004236
40	0	0	.0922336	1	.2110547
40	0	0	.0936275	1	.1869882
40	0	0	.0907473	1	.2984192
40	0	0	.0917648	1	.2348283
40	0	0	.0968272	1	.2473699
40	0	0	.0912398	1	.1934319
40	0	0	.0977995	1	.2638168
40	0	0	.0923611	1	.2356894
40	0	0	.0950317	1	.2509395
40	0	0	.0931606	1	.2174079
41	0	0	.091993	1	.3095282
41	0	0	.0976198	1	.1950921
41	0	0	.094308	1	.2401378
41	0	0	.0968208	1	.2117991
41	0	0	.0958738	1	.2510321
41	0	0	.0913922	1	.263411
41	0	0	.0929147	1	.219964
41	0	0	.0951684	1	.2521307
41	0	0	.0914349	1	.2530134
41	0	0	.094253	1	.2051326
41	0	0	.0967906	1	.2628781
41	0	0	.0913232	1	.2868199
41	0	0	.0904169	1	.187392
41	0	0	.0912663	1	.1793301
41	0	0	.0915046	1	.2169716
41	0	0	.0973776	1	.2061566
41	0	0	.0992121	1	.2358087
41	0	0	.0921278	1	.1782138
41	0	0	.0919382	1	.2838587
41	0	0	.0982408	1	.2420772
41	0	0	.0923861	1	.201501
41	0	0	.0998812	1	.2394623
41	0	0	.0909986	1	.2345143
41	0	0	.0949911	1	.2596244
41	0	0	.0946096	1	.1849717
41	0	0	.0955289	1	.2018133
41	0	0	.09616	1	.2048064
41	0	0	.0914175	1	.1843393
41	0	0	.0916191	1	.2007198
41	0	0	.0989297	1	.27595
41	0	0	.0977375	1	.2533943
41	0	0	.0945351	1	.3371051
41	0	0	.099214	1	.2463483
41	0	0	.0970469	1	.248944
41	0	0	.0948833	1	.2546211
41	0	0	.0928553	1	.2267547
41	0	0	.0969702	1	.1816158
41	0	0	.095075	1	.1918434
41	0	0	.0989813	1	.2339532
41	0	0	.0979588	1	.2133956
41	0	0	.0948722	1	.2563657
41	0	0	.0952102	1	.288473
41	0	0	.0916555	1	.2321902
41	0	0	.0967729	1	.2305909
41	0	0	.0991792	1	.2099208
41	0	0	.0975405	1	.2315703
41	0	0	.0974467	1	.2425717
41	0	0	.0992706	1	.2594308
41	0	0	.09297	1	.1907495
41	0	0	.0931206	1	.177444
41	0	0	.0994423	1	.2202291
41	0	0	.0928753	1	.2135081
41	0	0	.0966078	1	.2405573
41	0	0	.0951985	1	.2083885
41	0	0	.0926496	1	.2118884
41	0	0	.097922	1	.2055343
41	0	0	.0976861	1	.2093724
41	0	0	.0921728	1	.2475728
41	0	0	.0972051	1	.1853632
41	0	0	.0910031	1	.1809298
41	0	0	.0955338	1	.2374048
41	0	0	.0914254	1	.2238217
41	0	0	.0969523	1	.2343506
41	0	0	.093097	1	.2202724
41	0	0	.0977943	1	.2892122
41	0	0	.0914409	1	.2317225
41	0	0	.0967909	1	.2299414
41	0	0	.0979616	1	.19911
41	0	0	.0981953	1	.2552157
41	0	0	.0907789	1	.2898056
41	0	0	.0939	1	.2857827
41	0	0	.0957166	1	.2587425
41	0	0	.0915991	1	.2105301
41	0	0	.0955183	1	.2204221
41	0	0	.0954043	1	.301403
41	0	0	.099456	1	.1875224
41	0	0	.0985573	1	.1941122
41	0	0	.0920579	1	.3194872
41	0	0	.09563	1	.2500933
41	0	0	.0922062	1	.2159411
41	0	0	.0949985	1	.2010222
41	0	0	.0927793	1	.2547787
41	0	0	.0927164	1	.1837836
41	0	0	.096037	1	.2184799
41	0	0	.0999388	1	.2578136
41	0	0	.0941518	1	.2143476
41	0	0	.0996786	1	.2317943
41	0	0	.0984962	1	.2102048
41	0	0	.0940869	1	.1917999
41	0	0	.0957623	1	.2061093
41	0	0	.0969852	1	.2012298
41	0	0	.0959491	1	.2726923
41	0	0	.0986452	1	.2333507
41	0	0	.0918621	1	.1908805
41	0	0	.0986682	1	.2536685
41	0	0	.093157	1	.2731737
41	0	0	.0921117	1	.2196986
41	0	0	.09367	1	.2183541
41	0	0	.0900358	1	.2113453
41	0	0	.094864	1	.3652922
41	0	0	.0921757	1	.1776351
41	0	0	.0957965	1	.2883554
41	0	0	.0970947	1	.2010575
41	0	0	.0933592	1	.227373
41	0	0	.099996	1	.2315255
41	0	0	.0954966	1	.256245
41	0	0	.094834	1	.2097775
41	0	0	.0912654	1	.1959825
41	0	0	.0946905	1	.270815
41	0	0	.0994888	1	.2288283
41	0	0	.0988999	1	.240509
41	0	0	.0920686	1	.2615415
41	0	0	.0998281	1	.2073691
41	0	0	.0959297	1	.1994988
41	0	0	.0923764	1	.1968365
41	0	0	.0920715	1	.1955938
41	0	0	.0986434	1	.20569
41	0	0	.0920572	1	.2326448
41	0	0	.0918674	1	.2492924
41	0	0	.0992301	1	.2720888
41	0	0	.0952569	1	.2487583
41	0	0	.0954526	1	.2062567
41	0	0	.0917993	1	.2698578
41	0	0	.0967917	1	.2277763
41	0	0	.0920817	1	.2755063
41	0	0	.0956574	1	.2848429
41	0	0	.0960774	1	.2605237
41	0	0	.0996176	1	.2361812
41	0	0	.0939265	1	.1959461
41	0	0	.0961229	1	.2425564
41	0	0	.0954676	1	.2403001
41	0	0	.0917782	1	.3435096
41	0	0	.096051	1	.2177538
41	0	0	.0969911	1	.1828725
41	0	0	.093157	1	.352928
41	0	0	.099853	1	.190714
41	0	0	.0958824	1	.2734387
41	0	0	.0990429	1	.2307375
41	0	0	.0929219	1	.2578633
41	0	0	.0951652	1	.2684304
41	0	0	.0943281	1	.1977012
41	0	0	.0919269	1	.2701219
41	0	0	.0983213	1	.2797173
42	0	0	.0920872	1	.1921388
42	0	0	.0924912	1	.2585405
42	0	0	.0995646	1	.2075002
42	0	0	.0923876	1	.3206268
42	0	0	.0921459	1	.2575726
42	0	0	.0994464	1	.2886989
42	0	0	.0913102	1	.1918127
42	0	0	.0908488	1	.2455655
42	0	0	.0910127	1	.2627608
42	0	0	.0908563	1	.2544416
42	0	0	.0985392	1	.2431821
42	0	0	.0954514	1	.1938529
42	0	0	.0963019	1	.2213794
42	0	0	.0922878	1	.2195926
42	0	0	.0970689	1	.2324982
42	0	0	.0940254	1	.2207827
42	0	0	.0902424	1	.2788786
42	0	0	.096571	1	.2485054
42	0	0	.0921632	1	.2399554
42	0	0	.0981485	1	.2225143
42	0	0	.090036	1	.2500199
42	0	0	.0909967	1	.2277928
42	0	0	.0969956	1	.257433
42	0	0	.0981906	1	.2569794
42	0	0	.095667	1	.2070782
42	0	0	.097586	1	.2000241
42	0	0	.0964403	1	.1847727
42	0	0	.0954138	1	.2385542
42	0	0	.0975018	1	.2313606
42	0	0	.0954008	1	.2844654
42	0	0	.0967239	1	.2129704
42	0	0	.0976301	1	.2398175
42	0	0	.0926369	1	.2350241
42	0	0	.099525	1	.2110262
42	0	0	.0947439	1	.2652491
42	0	0	.0976011	1	.1894361
42	0	0	.0978415	1	.2236567
42	0	0	.0978996	1	.2249893
42	0	0	.0971259	1	.26367
42	0	0	.0994906	1	.2590874
42	0	0	.0987559	1	.2250701
42	0	0	.0938532	1	.2432694
42	0	0	.098245	1	.2851859
42	0	0	.0966326	1	.2393021
42	0	0	.0937118	1	.2361695
42	0	0	.0928663	1	.2112786
42	0	0	.0985311	1	.2720196
42	0	0	.090435	1	.2051404
42	0	0	.0936397	1	.1977681
42	0	0	.0958061	1	.1997564
42	0	0	.0975573	1	.2512546
42	0	0	.0977806	1	.3622576
42	0	0	.097053	1	.2969637
42	0	0	.0900302	1	.2776185
42	0	0	.0962553	1	.2719669
42	0	0	.0920749	1	.2253051
42	0	0	.0942607	1	.2310002
42	0	0	.0978398	1	.2246828
42	0	0	.093119	1	.2668681
42	0	0	.0915809	1	.2546178
42	0	0	.0939329	1	.2667018
42	0	0	.0906552	1	.2186771
42	0	0	.0927255	1	.1793706
42	0	0	.0978477	1	.2118509
42	0	0	.0961472	1	.2587454
42	0	0	.0910342	1	.2393652
42	0	0	.0960562	1	.2204443
42	0	0	.097763	1	.2790849
42	0	0	.0954769	1	.1794827
42	0	0	.0919448	1	.1822734
42	0	0	.0920988	1	.2040257
42	0	0	.0960963	1	.1847872
42	0	0	.0955917	1	.2472312
42	0	0	.0953326	1	.1791094
42	0	0	.09248	1	.2100495
42	0	0	.0962524	1	.2162727
42	0	0	.0928776	1	.1861503
42	0	0	.09558	1	.1995893
42	0	0	.0911105	1	.3646353
42	0	0	.0928433	1	.2128758
42	0	0	.0981349	1	.2013831
42	0	0	.0932793	1	.2716789
42	0	0	.0939968	1	.2964918
42	0	0	.0953056	1	.2501937
42	0	0	.0948833	1	.1953254
42	0	0	.0902552	1	.2076052
42	0	0	.0958622	1	.1806707
42	0	0	.0908156	1	.2598735
42	0	0	.0971233	1	.2800933
42	0	0	.0915828	1	.19301
42	0	0	.0916455	1	.2225436
42	0	0	.0975084	1	.2294578
42	0	0	.0901763	1	.2462655
42	0	0	.0948033	1	.2437971
42	0	0	.0912744	1	.1914584
42	0	0	.0904463	1	.2827369
42	0	0	.0901172	1	.227261
42	0	0	.0986933	1	.2672639
42	0	0	.0991742	1	.2710049
42	0	0	.0968944	1	.2303083
42	0	0	.0923012	1	.1844068
42	0	0	.0914949	1	.2369866
42	0	0	.0987583	1	.2239597
42	0	0	.0937266	1	.2247551
42	0	0	.0931199	1	.2172695
42	0	0	.0911067	1	.2790733
42	0	0	.0950444	1	.2582143
42	0	0	.0959896	1	.22505
42	0	0	.0996651	1	.2436362
42	0	0	.0960433	1	.1942329
42	0	0	.0994633	1	.2146149
42	0	0	.094542	1	.2029907
42	0	0	.0972002	1	.2372664
42	0	0	.0986679	1	.2451215
42	0	0	.0965084	1	.2471085
42	0	0	.0965944	1	.2327746
42	0	0	.0946567	1	.1998822
42	0	0	.0955335	1	.226998
42	0	0	.0937373	1	.2617048
42	0	0	.0927697	1	.285832
42	0	0	.0914455	1	.2158631
42	0	0	.0976414	1	.2293265
42	0	0	.090246	1	.1861175
42	0	0	.0944421	1	.202769
42	0	0	.0953882	1	.2286052
42	0	0	.0984486	1	.1901577
42	0	0	.0956899	1	.2140799
42	0	0	.0901156	1	.2049497
42	0	0	.0965944	1	.2553064
42	0	0	.0933594	1	.266143
42	0	0	.098246	1	.2761363
42	0	0	.0965643	1	.2908459
42	0	0	.0944596	1	.2245479
42	0	0	.0954618	1	.2674628
43	1	1	.1027262	0	
43	1	1	.1073324	1	.1996455
43	1	1	.1055726	1	.2208848
43	1	1	.109784	1	.2432308
43	1	1	.1082582	1	.2076879
43	1	1	.1038092	1	.2006317
43	1	1	.1030611	1	.2882128
43	1	1	.1037023	1	.2971504
43	1	1	.1022372	1	.2050252
43	1	1	.1066226	1	.2047234
43	1	1	.1018239	1	.2063276
43	1	1	.1029294	1	.2274933
43	1	1	.1079714	1	.2215159
43	1	1	.1039719	1	.236117
43	1	1	.1083028	0	
43	1	1	.1094371	1	.2884719
43	1	1	.105274	1	.2739438
43	1	1	.106626	1	.2369984
43	1	1	.1035281	1	.2734214
43	1	1	.1026875	1	.2072681
43	1	1	.1047861	1	.2834581
43	1	1	.1060758	1	.2814671
43	1	1	.1090363	1	.2294822
43	1	1	.1082664	1	.2363962
43	1	1	.1093968	1	.2106512
43	1	1	.1081469	1	.1981763
43	1	1	.1055047	1	.2157647
43	1	1	.102109	1	.2142439
43	1	1	.1000521	1	.231075
43	1	1	.1005328	1	.2336599
43	1	1	.1018837	0	
43	1	1	.1097088	1	.2626689
43	1	1	.1025497	1	.2325923
43	1	1	.1054745	1	.2285313
43	1	1	.1008446	1	.2351521
43	1	1	.1031911	1	.2336935
43	1	1	.1036941	1	.2717439
43	1	1	.1054396	1	.2325215
43	1	1	.1093725	1	.2247251
43	1	1	.1044657	1	.2254495
43	1	1	.1070586	1	.2309601
43	1	1	.1075138	1	.2093004
43	1	1	.1086089	1	.2381849
43	1	1	.1011009	1	.1903118
43	1	1	.1053282	1	.3497128
43	1	1	.1053871	1	.2559618
43	1	1	.1072735	1	.2521118
43	1	1	.1013548	1	.2297734
43	1	1	.1038934	0	
43	1	1	.1016666	1	.2147209
43	1	1	.1052067	1	.2406642
43	1	1	.1061183	1	.2258758
43	1	1	.1025756	1	.1980933
43	1	1	.103159	1	.2063963
43	1	1	.1012567	1	.2307785
43	1	1	.103488	1	.2291282
43	1	1	.109062	1	.2219308
43	1	1	.1072978	1	.2314335
43	1	1	.1081992	1	.3063533
43	1	1	.109629	1	.253952
43	1	1	.1030821	1	.2480251
43	1	1	.1042101	1	.196538
43	1	1	.1087608	1	.2270514
43	1	1	.1091736	1	.2906353
43	1	1	.1031195	1	.2431335
43	1	1	.102009	1	.2331083
43	1	1	.1089132	1	.211233
43	1	1	.1016647	1	.2623949
43	1	1	.1053557	1	.2381834
43	1	1	.1010732	1	.2515867
43	1	1	.1039898	1	.2393653
43	1	1	.1028257	1	.2024309
43	1	1	.1001983	1	.2848845
43	1	1	.1092077	1	.2260409
43	1	1	.1092466	1	.3267178
43	1	1	.1076696	1	.1994131
43	1	1	.1062854	1	.2936888
43	1	1	.1020381	0	
43	1	1	.1007241	1	.2321026
43	1	1	.1051005	0	
43	1	1	.1015466	1	.3023877
43	1	1	.1083792	1	.222309
43	1	1	.1022094	1	.1961061
43	1	1	.1081085	0	
43	1	1	.1022415	1	.2489696
43	1	1	.1052965	1	.1940351
43	1	1	.1039078	0	
43	1	1	.1008008	1	.2613254
43	1	1	.1050921	1	.2488647
43	1	1	.1060903	1	.1961665
43	1	1	.1081134	1	.2519157
43	1	1	.107163	0	
43	1	1	.1099934	1	.2486047
43	1	1	.1057614	1	.2717847
43	1	1	.1007053	1	.2050507
43	1	1	.1010758	1	.1909063
43	1	1	.106843	1	.2511353
43	1	1	.1009127	0	
43	1	1	.1054119	1	.264704
43	1	1	.1036843	1	.2508059
43	1	1	.1009473	1	.3031348
43	1	1	.100622	1	.2332486
43	1	1	.1074189	1	.232511
43	1	1	.1035572	1	.2244718
43	1	1	.1068121	1	.2405068
43	1	1	.1060522	1	.2037962
43	1	1	.1014283	1	.3124338
43	1	1	.1079688	0	
43	1	1	.1099342	1	.2556092
43	1	1	.1059845	1	.2102306
43	1	1	.1045987	1	.2174058
43	1	1	.1056782	1	.2276516
43	1	1	.1029382	1	.260603
43	1	1	.1006499	1	.324257
43	1	1	.1084111	0	
43	1	1	.1041973	1	.2263896
43	1	1	.1058343	1	.3477076
43	1	1	.1071839	1	.2757839
43	1	1	.1076276	1	.3251646
43	1	1	.10782	1	.3042879
43	1	1	.1045794	1	.204254
43	1	1	.1054959	1	.205301
43	1	1	.1018818	1	.2693815
43	1	1	.1025979	1	.2536598
43	1	1	.1016738	1	.2054277
43	1	1	.1098758	1	.2992351
43	1	1	.1036998	1	.2036313
43	1	1	.1009387	1	.2404307
43	1	1	.1042846	1	.2103821
43	1	1	.1075159	0	
43	1	1	.1039051	1	.2448939
43	1	1	.1007779	1	.2756609
43	1	1	.107516	0	
43	1	1	.1044492	0	
43	1	1	.1089684	1	.2005869
43	1	1	.1044437	1	.1942672
43	1	1	.1059654	1	.2328694
44	0	0	.0944253	1	.210974
44	0	0	.0914123	1	.2079157
44	0	0	.0969658	1	.3146201
44	0	0	.0971726	1	.2658502
44	0	0	.0962439	1	.2356535
44	0	0	.0989895	1	.2421285
44	0	0	.0931053	1	.2100217
44	0	0	.0966739	1	.2268588
44	0	0	.0905165	1	.1963126
44	0	0	.0911864	1	.2009928
44	0	0	.0916621	1	.2216735
44	0	0	.0993018	1	.1990174
44	0	0	.0920184	1	.2204741
44	0	0	.0930422	1	.1789474
44	0	0	.0955738	1	.2124883
44	0	0	.0965257	1	.2443281
44	0	0	.097445	1	.2541906
44	0	0	.0937707	1	.1869623
44	0	0	.0951913	1	.2379776
44	0	0	.0947689	1	.2655957
44	0	0	.0923219	1	.2301451
44	0	0	.0947642	1	.2762631
44	0	0	.0915529	1	.2438271
44	0	0	.0902829	1	.2414645
44	0	0	.0951904	1	.1865129
44	0	0	.0996592	1	.2422817
44	0	0	.0932288	1	.1881833
44	0	0	.0967155	1	.3283598
44	0	0	.0983294	1	.2657725
44	0	0	.0994947	1	.1967112
44	0	0	.0988625	1	.2485967
44	0	0	.0970151	1	.2035641
44	0	0	.0915666	1	.2833382
44	0	0	.0945915	1	.1863548
44	0	0	.09605	1	.2550066
44	0	0	.091146	1	.2594329
44	0	0	.0920531	1	.2523195
44	0	0	.0935098	1	.233249
44	0	0	.0951849	1	.221508
44	0	0	.0967563	1	.2069921
44	0	0	.0971491	1	.230897
44	0	0	.0950099	1	.1794565
44	0	0	.0976738	1	.2060798
44	0	0	.096584	1	.2976888
44	0	0	.092835	1	.2395371
44	0	0	.0931134	1	.2017649
44	0	0	.0904538	1	.2332883
44	0	0	.0977977	1	.2202547
44	0	0	.0931602	1	.2923065
44	0	0	.0924216	1	.2665259
44	0	0	.0959314	1	.2267502
44	0	0	.0902819	1	.276253
44	0	0	.0966918	1	.2331697
44	0	0	.0990189	1	.2452175
44	0	0	.0987758	1	.2505839
44	0	0	.0930419	1	.2620847
44	0	0	.0916611	1	.3409916
44	0	0	.0904454	1	.1950988
44	0	0	.0939593	1	.2031909
44	0	0	.0959003	1	.2089559
44	0	0	.0975717	1	.221816
44	0	0	.0980499	1	.2017657
44	0	0	.0951742	1	.2558114
44	0	0	.0916367	1	.2643198
44	0	0	.0923234	1	.2015516
44	0	0	.0927826	1	.3001592
44	0	0	.0951163	1	.2711694
44	0	0	.0924168	1	.2280515
44	0	0	.0918321	1	.2028775
44	0	0	.0902999	1	.1962958
44	0	0	.0926444	1	.2396389
