worker_id,occ_code,risk_score,incident,incident_cost
6810,3,-2.1435313,0,0
6816,1,0.38809249,0,0
6823,2,-0.93614207,0,0
6824,1,-0.18973006,0,0
6833,1,-0.63917029,0,0
6834,4,0.5076393,0,0
6856,1,0.22354161,0,0
6858,1,-0.44453809,0,0
6860,1,0.67925362,0,0
6862,4,-0.17180491,1,2480
6866,1,-0.02877075,0,0
6867,2,1.100146,0,0
6875,1,-1.3121938,0,0
6878,1,-2.4759215,0,0
6879,2,1.0439022,1,5573
6892,1,1.4087889,0,0
6893,1,0.17084091,0,0
6894,1,-0.0591222,0,0
6895,1,0.45258933,0,0
6897,4,-1.5528066,0,0
6899,2,1.6802672,1,0
6904,1,-1.6464202,0,0
6905,2,0.85229932,0,0
6909,4,-0.41374297,0,0
6913,2,0.47929848,1,0
6925,1,0.45260818,0,0
6930,4,0.54830843,0,0
6932,3,-1.0951293,0,0
6937,4,-0.50750259,0,0
6939,1,-0.36840118,0,0
6940,1,0.33020493,0,0
6941,3,0.17203412,0,0
6948,3,1.4880035,0,0
6950,3,0.86144271,1,142
6954,2,3.003605,1,703
6955,3,0.95301861,0,0
6956,2,1.0011366,0,0
6957,1,0.27729513,0,0
6963,2,0.633185,0,0
6964,1,-0.79003264,0,0
6966,2,1.3327319,0,0
6970,2,-0.2307453,0,0
6975,2,-1.000917,0,0
6992,1,-0.53197974,0,0
6996,3,-0.71522696,0,0
7004,2,1.9188661,0,0
7006,2,1.4175389,1,0
7015,1,-0.85841102,0,0
7021,4,1.8938593,1,0
7029,2,-1.3968195,0,0
7034,1,-1.204059,0,0
7035,1,-0.17110956,0,0
7036,2,0.19550011,0,0
7038,3,-0.86391724,0,0
7043,1,0.58557763,0,0
7044,1,-1.662672,0,0
7050,1,-0.6937583,0,0
7055,1,-0.89906894,0,0
7061,1,-0.38921937,0,0
7065,1,0.32567421,0,0
7069,2,-0.95132586,0,0
7076,2,-0.67459531,0,0
7083,3,0.40046811,0,0
7085,2,-0.00613231,0,0
7088,1,-1.2524395,0,0
7090,1,-1.1664424,0,0
7091,2,0.41171819,0,0
7096,1,-1.5902025,0,0
7099,1,-0.88589905,0,0
7107,2,1.3918062,0,0
7111,4,0.69420043,0,0
7112,2,2.288943,1,0
7113,2,1.3006204,1,0
7118,2,1.6905211,0,0
7121,1,-1.4549135,0,0
7125,1,0.7942861,0,0
7126,4,-1.3352565,0,0
7128,2,1.3951909,1,0
7131,2,-0.1665515,0,0
7135,1,-2.09925,0,0
7137,1,-0.32637131,0,0
7145,3,0.60303965,0,0
7151,2,0.11274803,0,0
7160,1,-1.3332955,0,0
7161,2,1.1722228,0,0
7164,3,0.1799107,0,0
7166,2,0.18423998,0,0
7174,2,-0.33667421,0,0
7187,1,0.46540277,0,0
7193,2,-1.1009418,0,0
7199,3,2.3073549,1,39
7200,2,0.25617494,0,0
7201,1,-0.82185363,0,0
7202,1,-1.1300862,0,0
7209,1,-1.3082237,0,0
7211,2,1.7947873,0,0
7218,3,0.61053285,0,0
7219,1,-1.1297905,0,0
7224,1,-0.22776086,0,0
7233,1,-1.2702447,0,0
7237,1,-2.2070217,0,0
7244,3,-0.16522777,0,0
7251,2,2.6744234,1,516
7252,2,0.90813893,0,0
7254,2,0.44332625,1,0
7265,2,-0.10566095,0,0
7267,1,-1.1440986,0,0
7268,2,1.504974,0,0
7270,1,-0.91109019,0,0
7272,4,-0.69956037,0,0
7273,1,0.39798746,0,0
7275,3,-1.0120231,0,0
7279,2,-0.42730951,0,0
7284,1,-0.46496229,0,0
7286,4,-0.13740731,0,0
7287,3,-0.79444941,0,0
7292,1,-1.6458034,0,0
7294,1,-0.78725332,0,0
7296,4,-2.4481596,0,0
7297,2,0.75839509,0,0
7299,4,-1.1140649,0,0
7300,2,0.16664166,0,0
7306,2,1.4419665,0,0
7309,1,1.579264,0,0
7311,1,-2.008362,0,0
7315,1,-0.45571388,0,0
7316,1,0.57613322,0,0
7326,1,-0.85203221,0,0
7330,2,-1.0616211,0,0
7331,1,1.3636337,0,0
7341,2,1.3036825,0,0
7343,3,-0.02256812,0,0
7345,1,1.9204913,0,0
7350,1,-1.146155,0,0
7353,4,0.00410573,0,0
7354,2,0.16388766,1,0
7358,1,-0.66965364,0,0
7359,1,-0.91269181,0,0
7362,3,0.30843152,0,0
7367,1,-1.4953065,0,0
7368,3,1.8416967,0,0
7369,4,0.72879649,0,0
7371,1,0.84564297,0,0
7374,3,0.41276004,0,0
7385,1,-0.31733962,0,0
7387,2,0.29885312,0,0
7388,1,-1.9945835,0,0
7390,1,-1.3878771,0,0
7391,1,-0.42601756,0,0
7399,4,-1.0918645,0,0
7400,3,0.3502461,0,0
7402,1,1.789683,0,0
7403,1,-0.7353201,0,0
7406,1,-0.53708921,0,0
7412,3,1.8909447,1,0
7414,2,-1.0938039,0,0
7416,3,-0.71127682,0,0
7419,2,0.5277658,1,1084
7424,2,1.0221831,1,0
7428,1,0.64213308,0,0
7434,1,-0.63087653,0,0
7436,2,-1.3514493,0,0
7439,1,0.44730644,0,0
7444,1,-1.3783044,0,0
7446,2,-0.82026917,0,0
7447,2,1.7666463,1,118
7449,2,1.2166392,0,0
7453,2,1.0907421,0,0
7458,3,-0.16454708,0,0
7462,2,0.72586732,0,0
7466,1,1.4369293,0,0
7467,1,-0.996025,0,0
7469,3,1.6922999,1,0
7470,2,1.3009934,1,0
7479,2,0.4668216,0,0
7480,4,0.5912799,0,0
7481,2,-0.25210092,0,0
7483,2,1.1463263,0,0
7485,1,-0.04460077,0,0
7486,3,1.1597427,0,0
7488,1,-1.2432003,0,0
7491,4,-0.8068688,0,0
7493,3,0.65642727,0,0
7494,1,0.21494725,0,0
7495,3,2.0988972,1,8
7497,1,-1.5856868,0,0
7506,3,0.88626996,0,0
7509,2,1.3167553,0,0
7511,2,-0.47309744,0,0
7512,2,-0.21528733,0,0
7521,1,0.14382732,0,0
7524,1,0.1597639,0,0
7526,1,-0.14426472,0,0
7531,1,0.1278602,0,0
7535,1,1.0886747,0,0
7537,2,-0.66280088,0,0
7539,1,-0.0974327,0,0
7541,4,0.02152618,0,0
7543,2,0.18251792,0,0
7550,1,0.01180884,0,0
7564,2,-0.6167508,0,0
7565,1,0.54559977,0,0
7570,4,0.23003045,0,0
7573,1,-0.61720081,0,0
7575,1,0.17933082,0,0
7576,4,0.17309621,0,0
7583,1,-2.6768739,0,0
7588,4,-0.17079327,0,0
7595,2,0.02206138,1,114
7596,3,-0.74836258,0,0
7602,4,0.88261347,0,0
7605,3,1.431181,1,929
7621,1,-1.6109335,0,0
7622,3,-0.95565228,0,0
7623,1,0.5397446,0,0
7624,1,-1.6800917,0,0
7640,1,0.12848974,0,0
7654,1,0.55678079,0,0
7656,3,1.1846583,0,0
7661,2,1.3843253,0,0
7667,3,1.1877094,0,0
7674,2,0.41475882,0,0
7678,4,-0.51458909,0,0
7681,4,-0.10679125,0,0
7683,2,0.68309718,0,0
7684,3,0.72087436,0,0
7690,1,-1.1188423,0,0
7693,2,0.42699932,0,0
7694,1,-1.6719897,0,0
7696,2,-0.3642156,0,0
7700,2,1.5146406,1,0
7701,1,-1.3617448,0,0
7710,2,1.9354388,1,862
7712,3,-1.5045807,0,0
7717,2,-0.20199997,0,0
7719,3,0.24443347,0,0
7720,2,-0.48416128,0,0
7722,3,-0.45514524,0,0
7723,1,0.7799647,0,0
7726,1,-0.4426633,0,0
7727,1,0.38368652,1,0
7730,1,0.79442846,0,0
7732,2,2.0071004,1,0
7734,1,-0.29426898,0,0
7740,2,-0.35813205,0,0
7744,4,0.51188187,0,0
7745,3,-0.00801104,1,105
7746,2,1.6994033,1,0
7749,1,-1.3159646,0,0
7753,4,-0.01212455,0,0
7754,3,2.0494252,1,0
7755,2,0.9528665,1,0
7757,1,-1.4637733,0,0
7758,1,-0.04067167,0,0
7759,1,-1.4166859,0,0
7763,1,-1.2845524,0,0
7766,1,-1.0530355,0,0
7768,1,-0.09694611,0,0
7770,2,0.81611096,0,0
7771,1,0.7662688,0,0
7774,4,0.13594105,0,0
7776,2,0.09692405,0,0
7785,1,-0.54059651,0,0
7789,2,0.330829,0,0
7790,1,0.09978368,0,0
7791,3,-0.61457632,0,0
7792,2,1.300977,1,2046
7796,3,-0.50358888,0,0
7804,2,0.32179554,0,0
7810,1,0.28954979,0,0
7813,3,0.03875757,0,0
7814,1,1.0805422,0,0
7816,1,-2.3562645,0,0
7820,2,-0.45098061,0,0
7821,2,-0.09550579,0,0
7825,4,-0.19857929,0,0
7828,1,-0.07936392,0,0
7844,2,0.33399762,0,0
7845,1,0.18724892,0,0
7846,1,-1.0223763,0,0
7848,1,-0.69617155,0,0
7850,3,-0.06183664,0,0
7852,3,-0.6552724,0,0
7859,3,0.18474281,0,0
7860,3,0.68600378,0,0
7866,2,0.26870687,1,428
7869,2,-0.31864317,0,0
7870,2,1.9056799,1,2396
7876,1,-0.73642028,0,0
7880,4,0.0977344,0,0
7881,1,-1.7642737,0,0
7882,1,-0.4944205,0,0
7883,1,0.60418251,0,0
7885,1,-0.49410451,0,0
7887,1,-1.0259978,0,0
7898,1,-1.4067593,0,0
7901,1,-0.57856237,0,0
7907,2,0.67266506,0,0
7909,2,1.09546,0,0
7912,1,-1.9630241,0,0
7913,2,-0.3060785,0,0
7914,3,-0.36969617,0,0
7915,4,-0.77700701,0,0
7918,1,0.10449979,0,0
7922,1,-0.54359501,0,0
7929,1,-1.3879177,0,0
7931,1,-0.78247353,0,0
7935,2,-0.45882711,0,0
7941,1,0.32243279,0,0
7945,2,-1.9180357,0,0
7946,1,-0.458881,0,0
7947,4,0.30946991,0,0
7949,1,-1.985686,0,0
7951,2,-0.65412032,1,0
7956,2,0.07745373,0,0
7960,4,0.95132314,1,0
7965,1,0.4013146,0,0
7967,2,-0.50121268,0,0
7971,2,0.65133617,0,0
7973,2,-0.59922224,0,0
7977,3,0.68566153,0,0
7981,1,-0.28865527,0,0
7985,3,-1.5464187,0,0
7989,2,0.43201767,0,0
8001,2,1.0281626,0,0
8008,3,-0.53665567,0,0
8009,3,0.67003194,0,0
8016,1,-0.84283507,0,0
8021,1,-1.9669202,0,0
8023,4,0.70662136,0,0
8027,1,1.6747031,1,882
8030,2,0.05926718,0,0
8031,2,-0.48727299,0,0
8032,1,-0.10418179,0,0
8034,1,-1.9410822,0,0
8040,3,1.6197005,0,0
8041,1,-0.16151887,0,0
8049,2,0.51453434,0,0
8053,4,-1.1152618,0,0
8061,2,0.80360997,0,0
8064,3,-0.54092711,0,0
8065,4,0.5054217,0,0
8073,1,-0.65381564,0,0
8075,4,-0.05510154,0,0
8077,1,-1.1281024,0,0
8081,1,-1.1795501,0,0
8085,1,0.30985857,0,0
8088,1,-0.97595205,0,0
8094,4,-0.48213231,0,0
8099,2,-1.3684383,0,0
8103,3,-0.01498326,0,0
8109,2,0.09584782,0,0
8110,2,-0.69278445,0,0
8111,1,0.33612801,0,0
8120,3,1.1094699,0,0
8122,2,0.9122382,0,0
8123,3,1.4314151,0,0
8128,2,-0.07217844,0,0
8131,2,-0.35513239,0,0
8136,2,-2.1494982,0,0
8142,1,-0.87814438,0,0
8144,1,-1.132352,0,0
8146,2,0.84806548,0,0
8151,2,-0.35496327,0,0
8152,2,0.71345248,0,0
8156,4,1.3395519,0,0
8157,3,0.65880122,0,0
8162,2,0.49089862,0,0
8164,1,-0.04897924,0,0
8165,1,-1.2808195,0,0
8166,2,0.35947517,0,0
8168,4,0.44478639,0,0
8173,2,-0.5069423,0,0
8178,2,0.55215972,1,18
8182,3,-0.08286673,0,0
8183,2,0.47212645,0,0
8187,1,-0.64641573,0,0
8192,3,0.38494039,0,0
8196,2,1.131656,0,0
8198,1,-1.812735,0,0
8199,2,2.1104386,1,0
8202,4,-0.7249311,0,0
8209,2,1.5392032,0,0
8213,2,0.54155235,0,0
8220,3,1.3967613,0,0
8226,1,-0.13878444,0,0
8228,1,0.79080554,0,0
8232,1,-2.4084511,0,0
8238,2,0.257801,0,0
8239,2,1.864662,1,3191
8244,1,-0.13246271,0,0
8245,4,-0.52659587,0,0
8247,1,1.2134122,1,1027
8251,1,-1.2556677,0,0
8252,1,-0.77555619,0,0
8253,3,-0.44999494,0,0
8258,1,-0.70461834,0,0
8259,3,-0.11641102,0,0
8263,3,0.44939417,0,0
8265,2,0.24845833,0,0
8268,1,-0.26828787,0,0
8271,2,0.9108907,0,0
8272,1,0.49531795,0,0
8277,2,0.7883455,1,0
8280,1,1.8504981,0,0
8281,2,0.82676928,1,0
8288,4,0.78093173,0,0
8295,2,1.2874938,0,0
8296,2,1.0394038,1,0
8303,1,-1.6425316,0,0
8316,2,0.85522381,0,0
8321,1,-1.0918267,0,0
8324,4,0.3284499,0,0
8325,3,0.66037712,0,0
8329,3,-1.454528,0,0
8332,2,1.2356404,0,0
8337,3,-0.37234919,0,0
8340,3,0.81395121,0,0
8341,1,0.58657572,0,0
8343,2,2.0477976,1,0
8348,1,-1.5591508,0,0
8352,3,-0.93439355,0,0
8355,2,0.61082431,0,0
8356,3,-0.83820304,0,0
8359,3,1.6276064,1,124
8360,1,-1.7705299,0,0
8364,1,-0.40751476,0,0
8369,1,0.13509696,0,0
8373,1,-1.1606543,0,0
8375,2,-0.28812958,0,0
8382,2,0.5579727,0,0
8384,1,0.68080526,1,2761
8386,1,0.17040703,0,0
8388,2,-0.1554729,0,0
8395,1,-1.0157844,0,0
8397,2,1.7110103,0,0
8401,2,-0.94075356,0,0
8403,2,0.47328836,0,0
8409,3,1.6656605,1,515
8412,2,1.9846283,0,0
8413,2,0.08502733,0,0
8418,3,-0.17857541,0,0
8419,1,-0.65621779,0,0
8421,1,0.43510645,0,0
8422,3,-0.92007188,0,0
8423,2,0.51576266,0,0
8424,4,0.00776188,0,0
8425,1,-0.62490482,0,0
8429,4,-1.1744845,0,0
8434,2,2.0001249,0,0
8435,3,0.40813044,0,0
8436,3,0.58392319,0,0
8438,3,0.84997045,0,0
8440,1,0.25622541,0,0
8446,1,-0.94176309,0,0
8450,3,1.4190015,0,0
8453,1,-1.4659298,0,0
8460,2,-1.069101,0,0
8464,3,1.4474334,0,0
8466,2,1.7618375,0,0
8470,1,-2.4240511,0,0
8473,2,0.91235636,0,0
8474,1,-1.0175791,0,0
8477,3,-0.95730334,0,0
8478,2,0.0508035,0,0
8479,1,-1.167096,0,0
8486,3,0.40787874,0,0
8488,1,-0.94947246,0,0
8491,1,0.24608691,1,0
8498,4,-0.43737458,0,0
8499,2,0.03137528,0,0
8500,1,-1.0493552,0,0
8502,3,0.10170748,0,0
8503,1,-1.1858835,0,0
8504,2,0.93463905,0,0
8506,1,-0.36464666,0,0
8508,1,-0.45344182,0,0
8511,1,-0.90642448,0,0
8519,2,0.12210765,0,0
8526,3,-0.17877071,0,0
8531,2,-0.42522995,0,0
8537,1,-1.471197,0,0
8539,1,-0.80389616,0,0
8542,1,-1.0373273,0,0
8547,3,0.18383368,0,0
8556,1,-0.9474933,0,0
8558,3,0.1496955,0,0
8559,1,-0.43590546,0,0
8568,2,0.93146274,0,0
8576,2,-0.23556288,0,0
8582,1,0.55203114,0,0
8586,1,-0.51279892,0,0
8587,1,1.017849,0,0
8588,2,-0.61757663,0,0
8593,3,2.3074913,0,0
8595,1,-0.12047238,0,0
8596,3,-0.22316596,0,0
8598,2,-0.45467994,0,0
8609,1,-1.9780066,0,0
8615,1,-0.71116548,0,0
8617,2,0.81438215,0,0
8620,3,-0.32931971,0,0
8624,2,0.69518821,0,0
8630,3,1.8454559,0,0
8631,2,1.0682031,0,0
8637,1,-0.5108705,0,0
8638,1,-1.2607908,0,0
8640,1,0.18293393,0,0
8648,1,-1.6543923,0,0
8650,2,-0.50691836,0,0
8651,1,-0.47234618,0,0
8655,1,0.18466415,1,2137
8656,1,-0.48293148,0,0
8658,2,0.59416299,0,0
8659,2,-0.58318465,0,0
8664,4,-0.43236845,0,0
8668,2,0.99022562,0,0
8672,1,-1.0833968,0,0
8673,4,-0.84046137,0,0
8675,1,0.31853702,0,0
8676,3,-0.50627449,0,0
8681,1,0.88245015,0,0
8686,1,-0.49243963,0,0
8692,1,-1.4373293,0,0
8697,1,-0.41973111,0,0
8699,1,0.15649491,0,0
8701,1,-0.00048595,0,0
8706,2,0.23741099,1,169
8707,1,-0.20428645,0,0
8709,1,-0.65491805,0,0
8711,3,-0.9532602,0,0
8715,1,-1.1583392,0,0
8722,2,-0.5600294,0,0
8726,4,-1.5374416,0,0
8732,2,2.1517479,1,0
8733,1,-0.53452772,0,0
8736,1,-0.23073694,0,0
8740,2,1.0088116,1,302
8741,1,0.82347631,0,0
8750,2,0.86214713,0,0
8753,3,1.811341,1,0
8760,1,-0.95196324,0,0
8762,1,-1.833395,0,0
8764,2,0.37195191,0,0
8767,3,-1.2282631,0,0
8772,4,0.48322134,0,0
8777,2,1.1074595,1,0
8783,4,0.30993104,0,0
8790,3,0.20478976,0,0
8791,3,1.1587657,0,0
8796,2,2.3202641,0,0
8798,2,0.72564643,0,0
8800,2,-0.49759553,0,0
8801,1,-0.55362242,0,0
8805,3,0.72626777,0,0
8814,4,0.41045001,0,0
8815,4,-0.01384325,0,0
8816,1,0.12405599,0,0
8826,3,0.44810902,0,0
8827,3,-0.60563385,0,0
8828,4,-1.3468535,0,0
8830,4,-0.89241691,0,0
8832,2,0.92781634,0,0
8835,1,0.47918749,0,0
8836,1,-2.6366773,0,0
8843,1,-0.08442508,0,0
8845,3,0.14145912,0,0
8846,2,-1.0920037,0,0
8847,3,-0.13795732,0,0
8848,2,0.34853388,0,0
8851,1,0.00357257,0,0
8852,1,0.25255159,0,0
8857,3,0.63121586,0,0
8872,3,0.73057336,1,63
8875,1,1.8382071,0,0
8878,2,0.26936394,0,0
8889,3,-1.7807277,0,0
8891,3,0.53693629,0,0
8893,3,-1.2002882,0,0
8902,4,0.9378201,0,0
8903,3,-0.07889149,0,0
8906,1,0.37785749,0,0
8907,2,-0.29387869,0,0
8913,2,-0.17276814,0,0
8917,2,-0.98504596,0,0
8920,3,1.1722565,0,0
8936,4,0.16045319,0,0
8943,1,-0.86060649,0,0
8944,3,1.2350343,0,0
8947,1,-0.50744818,0,0
8951,1,1.2820825,0,0
8956,1,-2.9687137,0,0
8957,2,0.55073512,0,0
8960,2,-0.8076556,0,0
8961,1,-0.64723317,0,0
8966,1,-0.69744465,0,0
8967,2,1.3419654,1,821
8970,2,-0.05222966,0,0
8971,3,-0.05984812,0,0
8975,1,-1.6961245,0,0
8976,1,0.32633682,0,0
8978,4,-0.9602895,0,0
8981,2,0.52075054,0,0
8984,3,0.58386634,0,0
8987,1,-1.6684357,0,0
8990,1,-0.06294624,0,0
8992,1,-0.11667505,0,0
8994,1,-0.13069326,0,0
8996,4,0.86336577,0,0
8998,2,-0.25160618,0,0
9003,2,-0.67267035,0,0
9004,1,-0.26213568,0,0
9011,2,-0.47949173,0,0
9012,2,0.49911821,0,0
9022,4,0.1001279,0,0
9023,4,-0.42512414,0,0
9024,2,-0.49350074,0,0
9040,1,-0.24149049,0,0
9041,1,0.05159357,0,0
9057,2,0.57915377,0,0
9058,4,-0.43116532,0,0
9060,3,0.4646812,1,0
9063,2,-0.64924329,0,0
9065,1,-1.4409219,0,0
9066,2,0.72453648,1,225
9068,2,1.0146977,1,0
9070,1,-1.2474134,0,0
9072,1,-0.78340597,0,0
9073,2,0.75073977,1,0
9074,2,1.5309263,1,310
9076,1,1.2494797,0,0
9080,1,-0.42384446,0,0
9083,1,-0.42872273,0,0
9088,3,0.64934552,1,0
9094,1,-0.79810948,0,0
9095,1,-0.57014471,0,0
9098,1,-0.73122058,0,0
9100,4,2.2132378,1,84
9103,2,-0.19712572,0,0
9104,3,-0.42730531,0,0
9106,3,-0.28412554,0,0
9108,2,-1.1364182,0,0
9111,4,0.37950744,0,0
9115,2,-0.99802919,0,0
9117,1,-1.1755652,0,0
9118,2,1.2802572,1,1053
9120,3,0.82055009,0,0
9121,2,-0.82322892,0,0
9127,1,0.24761795,0,0
9129,1,0.02661857,0,0
9130,2,0.03510448,0,0
9136,2,-0.0782919,1,0
9137,2,0.42410605,0,0
9139,1,-1.488924,0,0
9147,1,-0.04935262,0,0
9148,2,1.8300195,1,0
9152,1,-1.672597,0,0
9158,1,-1.177472,0,0
9159,1,0.50305897,0,0
9165,2,1.6548493,1,0
9166,1,-1.6316609,0,0
9169,1,-0.78232507,0,0
9174,1,-1.0588475,0,0
9175,4,-0.58982152,0,0
9176,4,-0.3341541,0,0
9179,3,1.7960693,0,0
9181,2,0.23837115,0,0
9185,3,-0.21785508,0,0
9187,3,0.72393204,0,0
9188,2,0.37954478,0,0
9192,1,-1.6155168,0,0
9193,2,1.4533011,1,672
9204,1,-0.29889791,0,0
9205,1,1.2922464,0,0
9207,2,1.2503522,0,0
9208,2,1.2615382,0,0
9211,4,-1.4293141,0,0
9222,1,-2.5116921,0,0
9223,1,-0.64049685,0,0
9224,2,-0.51237895,0,0
9229,3,0.62631646,0,0
9233,2,-0.2178769,0,0
9235,1,0.19290019,0,0
9237,1,-1.4432047,0,0
9239,3,0.2647044,0,0
9246,2,0.56324266,0,0
9247,2,-0.42678413,0,0
9254,3,-0.55755985,0,0
9259,1,-1.2797838,0,0
9261,4,1.1771019,1,826
9262,1,-1.7225796,0,0
9263,3,0.15006307,0,0
9264,3,-1.3241414,0,0
9276,1,-2.5616384,0,0
9280,4,0.0053981,0,0
9281,4,0.0953135,0,0
9286,1,-1.9271956,0,0
9293,3,0.61940056,0,0
9295,1,-2.0775954,0,0
9301,3,0.61043009,0,0
9305,1,0.65490992,0,0
9307,3,-0.07347763,0,0
9316,4,0.40142383,0,0
9318,1,-2.6082958,0,0
9319,3,-0.72723799,1,0
9324,2,1.1503842,1,12
9325,2,1.0195576,0,0
9327,2,1.5547433,1,0
9328,1,-1.136441,0,0
9330,2,0.66829503,0,0
9343,3,0.26229499,0,0
9353,1,-0.02435101,0,0
9357,4,0.66483827,0,0
9360,1,-2.146396,0,0
9367,3,-0.90756753,0,0
9368,3,0.53143755,0,0
9369,3,-1.6931618,0,0
9370,3,-0.84892574,0,0
9372,1,-1.6145289,0,0
9377,4,-0.08207035,0,0
9378,1,-1.397402,0,0
9379,1,0.30870736,0,0
9384,4,0.18491626,0,0
9394,1,0.83174472,0,0
9403,2,0.69636774,0,0
9408,1,-0.50558402,0,0
9411,1,-0.49602453,0,0
9413,1,-1.5919875,0,0
9415,3,0.70135575,0,0
9416,2,-1.2621198,0,0
9417,2,1.5835667,1,0
9418,3,-0.91265751,0,0
9419,2,0.7355243,0,0
9420,4,1.5123404,0,0
9421,1,0.33152694,0,0
9422,1,-1.8345154,0,0
9433,2,0.3494462,0,0
9434,2,1.0800463,0,0
9437,1,0.3621158,0,0
9439,2,1.7582796,1,333
9442,4,0.67998215,0,0
9444,1,-1.7366167,0,0
9454,2,1.784094,1,0
9464,1,-1.1358955,0,0
9468,2,0.49904614,0,0
9473,1,-0.74761031,0,0
9474,1,-0.42311365,0,0
9476,4,-1.2688798,0,0
9478,3,-0.09502155,0,0
9481,4,-0.85829184,0,0
9484,2,0.75433583,0,0
9488,2,2.2720545,1,0
9490,4,0.21288478,1,829
9497,1,-0.39222535,0,0
9498,1,-0.32228097,0,0
9509,3,0.37321361,0,0
9512,2,1.0456935,0,0
9520,1,-2.1554706,0,0
9524,2,1.2513861,0,0
9525,1,-0.56146403,0,0
9530,1,-1.2207636,0,0
9532,2,0.87747866,1,0
9534,2,0.74867059,0,0
9535,4,0.44170789,0,0
9536,1,-1.2947568,0,0
9547,2,0.2807305,0,0
9552,1,-0.24606273,0,0
9553,2,-0.56313202,0,0
9564,2,1.4461846,1,0
9565,2,0.51549457,0,0
9567,1,-0.72281045,0,0
9569,1,-1.4869857,0,0
9572,2,1.7930011,1,0
9577,1,0.13319701,0,0
9588,2,1.8747631,0,0
9590,1,-0.57082145,0,0
9592,1,-0.18729487,0,0
9594,2,0.88049577,0,0
9598,1,0.75240751,0,0
9601,2,1.674743,0,0
9605,1,-1.2583205,0,0
9613,2,0.64106022,0,0
9616,2,0.07174415,0,0
9617,1,0.36565031,0,0
9623,4,0.71455363,0,0
9624,3,-1.2579651,0,0
9625,3,-0.20194369,0,0
9634,1,-0.06878961,0,0
9636,1,-0.29250115,0,0
9638,3,0.53230166,0,0
9643,3,1.232156,0,0
9656,3,0.60948433,0,0
9659,4,0.24190475,0,0
9660,1,-1.8112799,0,0
9662,3,-0.06571427,0,0
9665,1,-1.3364734,0,0
9671,1,-0.51360714,0,0
9673,4,-0.2285035,0,0
9686,1,-0.92463689,0,0
9688,3,0.80729287,0,0
9689,1,-1.2343896,0,0
9697,2,-0.3404395,0,0
9713,3,1.3896535,0,0
9720,1,-1.4584242,0,0
9721,3,0.5119318,0,0
9722,4,-1.6813199,0,0
9733,4,-0.97163699,0,0
9736,2,-0.50061038,0,0
9747,2,0.41827774,0,0
9752,3,1.1921129,1,119
9757,3,0.07537606,0,0
9762,1,-1.0414076,0,0
9770,1,-1.2088225,0,0
9771,1,0.10628379,0,0
9774,2,1.7515967,1,175
9775,3,-0.10680139,0,0
9779,2,1.2281714,0,0
9780,3,-1.1103433,0,0
9799,1,-1.1576367,0,0
9805,1,0.76051889,0,0
9806,3,0.8677177,0,0
9809,2,1.3919341,1,148
9814,1,-0.9008574,0,0
9820,3,0.67362653,0,0
9828,2,2.1909768,1,0
9829,2,-0.95387675,0,0
9830,2,1.5079085,1,0
9841,2,-1.8677866,0,0
9842,1,-1.0556618,0,0
9844,2,-0.66454578,0,0
9847,3,-1.8732853,0,0
9848,1,-0.65485465,0,0
9849,1,1.2892161,0,0
9851,1,-0.04231965,0,0
9854,1,1.1936567,0,0
9857,2,1.6206357,0,0
9872,3,-0.15116535,0,0
9874,1,-0.10394614,0,0
9876,1,-0.96592166,0,0
9878,3,1.5401483,0,0
9879,1,0.18629388,0,0
9881,1,0.25543137,0,0
9883,2,0.85396724,1,0
9885,1,-2.3840961,0,0
9886,3,-2.5056319,0,0
9890,4,-0.79977211,0,0
9891,2,1.3678747,0,0
9892,2,0.86569506,0,0
9899,2,0.6008045,0,0
9901,1,-1.1784688,0,0
9906,3,-0.95244351,0,0
9910,3,1.2418644,0,0
9913,3,-0.39289021,0,0
9914,1,-0.1949305,0,0
9923,2,1.6565464,1,838
9925,1,0.2064523,0,0
9927,2,0.52455127,0,0
9932,2,0.28710218,0,0
9934,1,-1.8427619,0,0
9935,3,-0.71868445,0,0
9937,1,-0.18909953,0,0
9940,3,-0.95759151,0,0
9944,2,1.031059,0,0
9945,1,0.34003074,0,0
9946,1,-1.1361174,0,0
9957,3,0.40268729,0,0
9959,2,1.4251487,0,0
9960,1,-0.27122928,0,0
9963,1,0.33506789,0,0
9967,1,-0.24689003,0,0
9975,2,0.6343611,1,775
9978,3,-0.00714063,0,0
9980,1,-0.750451,0,0
9984,2,0.72500829,0,0
9988,3,1.1937373,1,0
9992,1,-2.1645163,0,0
9993,1,-0.27292121,0,0
9994,1,0.51579593,0,0
9997,1,0.04741475,0,0
9998,1,1.0531044,0,0
9999,1,0.00155991,0,0
10000,2,2.1899578,0,0
10006,1,-0.78966514,0,0
10015,4,0.48236645,0,0
10016,1,-1.5372253,0,0
10017,2,-0.27765536,0,0
10020,3,-0.57773016,0,0
10024,4,0.29296783,0,0
10027,4,0.23849603,0,0
10029,3,-0.65579762,0,0
10033,3,-0.33064785,0,0
10047,2,0.36909058,0,0
10052,1,-0.26627911,0,0
10055,3,0.15567781,0,0
10056,1,0.19677925,0,0
10057,1,-0.02484636,0,0
10058,1,-1.3143837,0,0
10059,3,0.11267885,0,0
10062,2,0.07098385,0,0
10064,1,-3.0685236,0,0
10067,1,-1.4849814,0,0
10070,1,0.29398645,0,0
10072,4,1.856655,0,0
